id,scientificName,taxonRank,kingdom,family,vernacularName,individualCount,lifeStage,longitudeDecimal,latitudeDecimal,continent,country,locality,references,eventDate,year
88217153@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,unknown,-125.827167034,49.1205610798,North America,Canada,Pacific Rim National Park Reserve of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.88217153,2014-07-27,2014
88217040@OBS,Eumetopias jubatus,species,Animalia,FUR_SEALS_OTARIIDAE,Steller Sea Lion,15,unknown,-126.088478565,49.222074981,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.88217040,2014-07-27,2014
88217033@OBS,Phoca vitulina,species,Animalia,SEALS_PHOCIDAE,Harbour Seal,5,unknown,-126.043159962,49.1960569897,North America,Canada,Vargas Island Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.88217033,2014-07-27,2014
88217026@OBS,Enhydra lutris,species,Animalia,WEASELS_AND_RELATIVES_MUSTELIDAE,Sea Otter,1,unknown,-126.038353443,49.1799010047,North America,Canada,Vargas Island Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.88217026,2014-07-27,2014
88217013@OBS,Eschrichtius robustus,species,Animalia,GREY_WHALE_ESCHRICHTIIDAE,Grey Whale,2,unknown,-126.166756153,49.2543541303,North America,Canada,Flores Island Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.88217013,2014-07-27,2014
88193657@OBS,Nucifraga columbiana,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Clark's Nutcracker,1,unknown,-117.0125058,52.15628394,North America,Canada,Banff National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.88193657,2014-09-22,2014
88193656@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,1,unknown,-115.6035244,51.18220978,North America,Canada,Banff National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.88193656,2014-09-22,2014
88185666@OBS,Megaptera novaeangliae,species,Animalia,RORQUAL_WHALES_BALAENOPTERIDAE,Humpback Whale,2,unknown,-126.7993927,50.5813836205,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.88185666,2014-08-01,2014
88185664@OBS,Phocoenoides dalli,species,Animalia,PORPOISES_PHOCOENIDAE,Dall's Porpoise,5,unknown,-126.784973145,50.5904299016,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.88185664,2014-08-01,2014
88185657@OBS,Orcinus orca,species,Animalia,DOLPHINS_DELPHINIDAE,Killer Whale,14,unknown,-126.706695557,50.5509622962,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.88185657,2014-08-01,2014
88135197@OBS,Mergus merganser,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Common Merganser,1,unknown,-118.03407007,52.93626901,North America,Canada,Jasper National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.88135197,2014-09-20,2014
88083836@OBS,Buteo jamaicensis,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Red-tailed Hawk,1,unknown,-113.72192449,49.1227209,North America,Canada,Alberta,https://data.biodiversitydata.nl/obsint/observation/OBS.88083836,2014-09-07,2014
88083830@OBS,Nucifraga columbiana,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Clark's Nutcracker,1,unknown,-118.05084736,52.68476026,North America,Canada,Jasper National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.88083830,2014-09-17,2014
88020910@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,2,unknown,-124.923391,49.334211,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.88020910,2014-07-25,2014
87889511@OBS,Lysichiton americanus,species,Plantae,ARACEAE,American Skunk-cabbage,1,unknown,-122.993544638,50.1701907403,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87889511,2014-08-09,2014
87707902@OBS,Pandion haliaetus,species,Animalia,OSPREY_PANDIONIDAE,Western Osprey,1,unknown,-113.71306062,49.12388253,North America,Canada,Alberta,https://data.biodiversitydata.nl/obsint/observation/OBS.87707902,2014-09-02,2014
87707901@OBS,Pandion haliaetus,species,Animalia,OSPREY_PANDIONIDAE,Western Osprey,3,unknown,-113.71218709,49.12399058,North America,Canada,Alberta,https://data.biodiversitydata.nl/obsint/observation/OBS.87707901,2014-09-02,2014
87707900@OBS,Buteo jamaicensis,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Red-tailed Hawk,1,unknown,-113.63733908,49.13167554,North America,Canada,Alberta,https://data.biodiversitydata.nl/obsint/observation/OBS.87707900,2014-09-02,2014
87707899@OBS,Falcipennis canadensis,species,Animalia,FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Spruce Grouse,1,unknown,-113.91302432,49.03799811,North America,Canada,Waterton Lakes National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.87707899,2014-09-02,2014
87679047@OBS,Orcinus orca,species,Animalia,DOLPHINS_DELPHINIDAE,Killer Whale,28,unknown,-124.286785,48.468824,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.87679047,2014-07-20,2014
87591782@OBS,Libellula quadrimaculata,species,Animalia,SKIMMERS_LIBELLULIDAE,Four-spotted Chaser,1,unknown,-122.950225957,50.1371880171,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87591782,2014-08-08,2014
87553126@OBS,Bucephala islandica,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Barrow's Goldeneye,6,unknown,-123.139513156,49.3041565537,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87553126,2006-03-14,2006
87553041@OBS,Rissa tridactyla pollicaris,subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Black-legged Kittiwake ssp pollicaris,1,unknown,-123.230322024,49.2199127889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87553041,2006-03-14,2006
87552988@OBS,Bucephala albeola,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Bufflehead,10,unknown,-123.230322024,49.2199127889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87552988,2006-03-14,2006
87552855@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,25,unknown,-123.124178946,49.2829792319,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87552855,2006-03-14,2006
87552842@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,5,unknown,-123.124178946,49.2829792319,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87552842,2006-03-14,2006
87552837@OBS,Larus glaucescens,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Glaucous-winged Gull,250,unknown,-123.124178946,49.2829792319,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87552837,2006-03-14,2006
87552824@OBS,Histrionicus histrionicus,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Harlequin Duck,12,unknown,-123.156622946,49.3062653148,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87552824,2006-03-16,2006
87552810@OBS,Troglodytes pacificus,species,Animalia,WRENS_TROGLODYTIDAE,Pacific Wren,1,unknown,-123.142718375,49.3025716224,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87552810,2006-03-16,2006
87552783@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,1,unknown,-123.099459708,49.2900333896,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87552783,2006-03-16,2006
87532884@OBS,Megaptera novaeangliae,species,Animalia,RORQUAL_WHALES_BALAENOPTERIDAE,Humpback Whale,1,adult,-127.313232449,50.8144388713,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87532884,2014-08-03,2014
87505817@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,3,unknown,-66.530112326,45.8728139081,North America,Canada,New Brunswick,https://data.biodiversitydata.nl/obsint/observation/OBS.87505817,2014-08-26,2014
87471594@OBS,Tamiasciurus hudsonicus,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,American Red Squirrel,1,unknown,-126.633238799,54.4152566444,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87471594,2014-08-08,2014
87397795@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,2,unknown,-122.420282364,52.9560300025,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87397795,2014-08-08,2014
87397335@OBS,Regulus satrapa,species,Animalia,KINGLETS_REGULIDAE,Golden-crowned Kinglet,3,unknown,-122.824544903,50.2948117904,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87397335,2014-08-06,2014
87395329@OBS,Gavia immer,species,Animalia,DIVERS_GAVIIDAE,Common Loon,1,unknown,-66.628654004,46.015079078,North America,Canada,New Brunswick,https://data.biodiversitydata.nl/obsint/observation/OBS.87395329,2014-08-22,2014
87380056@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,unknown,-120.293397905,50.6807318817,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87380056,2014-08-16,2014
87371629@OBS,Aix sponsa,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Wood Duck,1,unknown,-123.13914299,49.3040275218,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87371629,2014-08-21,2014
87350071@OBS,Cyanocitta stelleri,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Steller's Jay,2,unknown,-121.7472,49.3429,North America,Canada,Sasquatch Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.87350071,2014-08-19,2014
87312900@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,5,unknown,-66.6531229024,45.9659591976,North America,Canada,New Brunswick,https://data.biodiversitydata.nl/obsint/observation/OBS.87312900,2014-08-18,2014
87312733@OBS,Spinus tristis,species,Animalia,FINCHES_FRINGILLIDAE,American Goldfinch,2,unknown,-66.6621762523,45.9657511339,North America,Canada,New Brunswick,https://data.biodiversitydata.nl/obsint/observation/OBS.87312733,2014-08-18,2014
87312713@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,2,unknown,-66.6862678563,45.9707357431,North America,Canada,New Brunswick,https://data.biodiversitydata.nl/obsint/observation/OBS.87312713,2014-08-18,2014
87253219@OBS,Pica hudsonia,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Black-billed Magpie,6,unknown,-121.3063,50.8105,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87253219,2014-08-16,2014
87253200@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,11,unknown,-121.3063,50.8107,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87253200,2014-08-16,2014
87252895@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,1,unknown,-123.527998924,49.3852503397,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87252895,2014-08-17,2014
87242502@OBS,Haematopus bachmani,species,Animalia,OYSTERCATCHERS_HAEMATOPODIDAE,Black Oystercatcher,1,unknown,-123.503923416,49.4019047062,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87242502,2014-08-15,2014
87242458@OBS,Ardea herodias,species,Animalia,HERONS_ARDEIDAE,Great Blue Heron,1,unknown,-123.506240845,49.4006619338,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87242458,2014-08-15,2014
87242370@OBS,Ardea herodias,species,Animalia,HERONS_ARDEIDAE,Great Blue Heron,1,unknown,-123.270936012,49.3762958478,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87242370,2014-08-15,2014
87205952@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,3,unknown,-124.6196,54.0595,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87205952,2014-08-13,2014
87205950@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,1,unknown,-124.6204,54.0593,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87205950,2014-08-13,2014
87179018@OBS,Corvus corax,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Northern Raven,1,unknown,-122.924308777,50.1503963729,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87179018,2014-08-13,2014
87157305@OBS,Zenaida macroura,species,Animalia,PIGEONS_AND_DOVES_COLUMBIDAE,Mourning Dove,1,unknown,-126.6333,54.4152,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87157305,2014-08-09,2014
87157254@OBS,Nucifraga columbiana,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Clark's Nutcracker,3,unknown,-122.866287231,50.0668363296,North America,Canada,Garibaldi Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.87157254,2014-08-12,2014
87149288@OBS,Perisoreus canadensis,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Canada Jay,1,unknown,-122.873840332,50.0744387221,North America,Canada,Garibaldi Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.87149288,2014-08-12,2014
87123239@OBS,Limenitis lorquini,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Lorquin's Admiral,1,imago,-122.981514931,50.1605149572,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87123239,2014-08-09,2014
87122694@OBS,Tamiasciurus douglasii,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Douglas' Squirrel,1,unknown,-122.937355042,50.1318033934,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87122694,2014-08-10,2014
87122204@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-73.5878312588,45.5136775392,North America,Canada,Montreal,https://data.biodiversitydata.nl/obsint/observation/OBS.87122204,2012-06-09,2012
87122203@OBS,Cardinalis cardinalis,species,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Northern Cardinal,1,unknown,-73.5878312588,45.5136775392,North America,Canada,Montreal,https://data.biodiversitydata.nl/obsint/observation/OBS.87122203,2012-06-09,2012
87122201@OBS,Sciurus carolinensis,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Eastern Gray Squirrel,1,unknown,-73.5833144188,45.504053531,North America,Canada,Montreal,https://data.biodiversitydata.nl/obsint/observation/OBS.87122201,2012-06-09,2012
87100687@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-122.93533802,50.1259984835,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87100687,2014-08-08,2014
87100202@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,1,unknown,-122.956656218,50.1181910076,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87100202,2014-08-08,2014
87100159@OBS,Melospiza melodia,species,Animalia,PASSERELLIDAE,Song Sparrow,1,unknown,-122.950680256,50.1432323306,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87100159,2014-08-09,2014
87099990@OBS,Cyanocitta stelleri,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Steller's Jay,1,unknown,-122.952589989,50.1369749474,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87099990,2014-08-09,2014
87099951@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,unknown,-122.952589989,50.1369749474,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87099951,2014-08-10,2014
87083148@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,1,unknown,-124.0115,54.0252,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87083148,2014-08-08,2014
87083144@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,5,unknown,-122.4195,52.9565,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87083144,2014-08-08,2014
87083140@OBS,Pandion haliaetus,species,Animalia,OSPREY_PANDIONIDAE,Western Osprey,1,unknown,-122.4194,52.9565,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87083140,2014-08-08,2014
87051433@OBS,Branta canadensis,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Canada Goose,44,unknown,-123.13431429,49.26911353,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87051433,2014-08-07,2014
87033033@OBS,Podiceps grisegena,species,Animalia,GREBES_PODICIPEDIDAE,Red-necked Grebe,2,unknown,-122.4195,52.9566,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.87033033,2014-08-07,2014
87008053@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,1,unknown,-122.9951766,50.0943429,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.87008053,2014-08-05,2014
87008035@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,1,adult,-124.4215671,48.5534149,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.87008035,2014-08-06,2014
87008033@OBS,Histrionicus histrionicus,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Harlequin Duck,12,unknown,-124.44366611,48.52577668,North America,Canada,Juan de Fuca Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.87008033,2014-08-06,2014
87008032@OBS,Numenius hudsonicus rufiventris,subspecies,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Hudsonian Whimbrel ssp rufiventris,2,unknown,-124.44366511,48.52578012,North America,Canada,Juan de Fuca Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.87008032,2014-08-06,2014
87008031@OBS,Calidris bairdii,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Baird's Sandpiper,14,unknown,-124.44360538,48.52585493,North America,Canada,Juan de Fuca Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.87008031,2014-08-06,2014
